scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Primula russeola,ºÚİà±¨´º,8,8,NA,NA,NA,Primulaceae,CB
Primula saturata,»Æ¿û±¨´º,7,7,NA,NA,Primula,Primulaceae,CB
Primula scopulorum,Ã×²ÖÉ½±¨´º,4,5,NA,NA,Primula,Primulaceae,CB
Primula secundiflora,Æ«»¨±¨´º,6,7,8,9,NA,Primulaceae,CB
Primula septemloba,ÆßÖ¸±¨´º,5,7,NA,NA,NA,Primulaceae,CB
Primula serratifolia,³İÒ¶µÆÌ¨±¨´º,6,6,9,9,Primula,Primulaceae,CB
Primula sertulum,Ğ¡É¡±¨´º,5,5,6,6,Primula,Primulaceae,CB
Primula sieboldii,Ó£²İ,5,5,6,6,Primula,Primulaceae,CB
Primula sikkimensis,ÖÓ»¨±¨´º,6,6,9,10,NA,Primulaceae,CB
Primula silaensis,¹±É½×Ï¾§±¨´º,8,8,NA,NA,Primula,Primulaceae,CB
Primula sinensis,²Ø±¨´º,12,3,2,4,NA,Primulaceae,CB
Primula sinolisteri,Ìú¹£±¨´º,2,8,NA,NA,Primula,Primulaceae,CB
Primula sinolisteri var. aspera,²ÚÒ¶Ìú¹£±¨´º,NA,NA,NA,NA,NA,Primulaceae,CB
Primula sinoplantaginea,³µÇ°Ò¶±¨´º,5,7,8,9,Primula,Primulaceae,CB
Primula sinuata,²¨Ôµ±¨´º,3,4,NA,NA,NA,Primulaceae,CB
Primula sonchifolia,ÜÄÒ¶±¨´º,3,5,6,7,NA,Primulaceae,CB
Primula sonchifolia subsp. emeiensis,¶ëÃ¼ÜÄÒ¶±¨´º,5,5,NA,NA,NA,Primulaceae,CB
Primula soongii,×ÌÆÔ±¨´º,2,2,NA,NA,Primula,Primulaceae,CB
Primula souliei,È±ÁÑ±¨´º,7,7,NA,NA,Primula,Primulaceae,CB
Primula stenocalyx,ÏÁİà±¨´º,5,7,8,9,Primula,Primulaceae,CB
Primula stenodonta,Á¹É½µÆÌ¨±¨´º,6,7,NA,NA,Primula,Primulaceae,CB
Primula szechuanica,ËÄ´¨±¨´º,6,6,NA,NA,NA,Primulaceae,CB
Primula tangutica,¸ÊÇà±¨´º,6,7,8,8,NA,Primulaceae,CB
Primula tangutica var. flavescens,»Æ¸ÊÇà±¨´º,5,6,NA,NA,NA,Primulaceae,CB
Primula tardiflora,Íí»¨±¨´º,4,5,NA,NA,NA,Primulaceae,CB
Primula tenuipes,ÏË±ú±¨´º,5,5,NA,NA,Primula,Primulaceae,CB
Primula tenuituba,Õ­¹Ü±¨´º,NA,NA,NA,NA,NA,Primulaceae,CB
Primula tongolensis,¶«¶íÂå±¨´º,6,6,NA,NA,NA,Primulaceae,CB
Primula tridentifera,Èı³İÒ¶±¨´º,5,5,NA,NA,NA,Primulaceae,CB
Primula tsiangii,ÈŞÃ«±¨´º,3,4,5,5,Primula,Primulaceae,CB
Primula tzetsouensis,ĞÄÒ¶»Æ»¨±¨´º,7,7,NA,NA,Primula,Primulaceae,CB
Primula veitchiana,´¨Î÷ÀZ°ê±¨´º,4,4,6,6,Primula,Primulaceae,CB
Primula vialii,¸ßËë±¨´º,7,7,NA,NA,Primula,Primulaceae,CB
Primula violacea,×ÏËë±¨´º,7,7,NA,NA,Primula,Primulaceae,CB
Primula walshii,ÏÙÃ«Ğ¡±¨´º,6,7,NA,NA,NA,Primulaceae,CB
Primula waltonii,×ÏÖÓ±¨´º,7,9,NA,NA,NA,Primulaceae,CB
Primula watsonii,µåÀ¶Ëë×´±¨´º,7,7,8,8,Primula,Primulaceae,CB
Primula wilsonii,Ïãº£ÏÉ»¨,5,7,9,10,Primula,Primulaceae,CB
Primula woodwardii,áºÉ½±¨´º,6,7,NA,NA,Primula,Primulaceae,CB
Primula woonyoungiana,»ÀïŞ±¨´º,6,6,NA,NA,Primula,Primulaceae,CB
Primula yunnanensis,ÔÆÄÏ±¨´º,6,6,NA,NA,Primula,Primulaceae,CB
Prinsepia uniflora,Ş¨ºË,4,5,8,9,Prinsepia,Rosaceae,WD
Prinsepia uniflora var. serrata,³İÒ¶Ş¨ºË,NA,NA,NA,NA,NA,Rosaceae,WD
Prinsepia utilis,±âºËÄ¾,4,5,8,9,Prinsepia,Rosaceae,WD
Procris crenata,ÌÙÂé,7,8,8,10,NA,Urticaceae,CB
Prunella asiatica,É½²¤²Ë,5,7,8,9,NA,Lamiaceae,CB
Prunella hispida,Ó²Ã«ÏÄ¿İ²İ,6,1,6,1,NA,Lamiaceae,CB
Prunella vulgaris,ÏÄ¿İ²İ,4,6,7,10,Prunella,Lamiaceae,CB
Prunella vulgaris var. lanceolata,ÏÄ¿İ²İÏÁÒ¶±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Prunus salicina,Àî,4,4,7,8,NA,Rosaceae,WD
Prunus salicina var. pubipes,Ã«¹£Àî,NA,NA,NA,NA,NA,Rosaceae,WD
Przewalskia tangutica,ÂíÄòÅİ,6,7,NA,NA,Przewalskia,Solanaceae,CB
Psammosilene tunicoides,½ğÌúËø,6,9,7,10,Psammosilene,Caryophyllaceae,CB
Pseudolysimachion linariifolium subsp. dilatatum,Ë®Âûİ¼,7,10,NA,NA,NA,Scrophulariaceae,CB
Pseudopogonatherum contortum var. linearifolium,ÏßÒ¶±Ê²İ,9,11,9,11,NA,Poaceae,CB
Pseudostellaria davidii,Âûº¢¶ù²Î,5,7,7,8,NA,Caryophyllaceae,CB
Pseudostellaria heterantha,Òì»¨º¢¶ù²Î,5,7,7,8,NA,Caryophyllaceae,CB
Pseudostellaria heterophylla,º¢¶ù²Î,4,7,7,8,NA,Caryophyllaceae,CB
Pseudostellaria himalaica,ĞëÃÖº¢¶ù²Î,5,6,6,7,NA,Caryophyllaceae,CB
Pseudostellaria rupestris,Ê¯Éúº¢¶ù²Î,5,6,7,9,NA,Caryophyllaceae,CB
Pseudostellaria sylvatica,Ï¸Ò¶º¢¶ù²Î,6,7,6,7,NA,Caryophyllaceae,CB
Pseudostellaria tibetica,Î÷²Øº¢¶ù²Î,5,6,7,7,NA,Caryophyllaceae,CB
Psilopeganum sinense,ÂãÜ¿Ïã,5,8,5,8,NA,Rutaceae,CB
Psoralea corylifolia,²¹¹ÇÖ¬,7,10,7,10,NA,Fabaceae,CB
Pternopetalum botrychioides,É¢ÑªÇÛ,4,8,4,8,Pternopetalum,Apiaceae,CB
Pternopetalum botrychioides var. latipinnulatum,¿íÒ¶É¢ÑªÇÛ,NA,NA,NA,NA,NA,Apiaceae,CB
Pternopetalum caespitosum,´ÔÖ¦ÄÒ°êÇÛ,5,7,8,10,NA,Apiaceae,CB
Pternopetalum cardiocarpum,ĞÄ¹ûÄÒ°êÇÛ,5,8,5,8,Pternopetalum,Apiaceae,CB
Pternopetalum davidii,ÄÒ°êÇÛ,4,10,4,10,Pternopetalum,Apiaceae,CB
Pternopetalum delavayi,À½²×ÄÒ°êÇÛ,7,9,7,9,Pternopetalum,Apiaceae,CB
Pternopetalum delicatulum,ÄÛÈõÄÒ°êÇÛ,4,9,4,9,NA,Apiaceae,CB
Pternopetalum filicinum,Ñò³İÄÒ°êÇÛ,4,6,7,9,NA,Apiaceae,CB
Pternopetalum gracillimum,ÏËÏ¸ÄÒ°êÇÛ,5,8,5,8,Pternopetalum,Apiaceae,CB
Pternopetalum heterophyllum,ÒìÒ¶ÄÒ°êÇÛ,4,9,4,9,Pternopetalum,Apiaceae,CB
Pternopetalum leptophyllum,±¡Ò¶ÄÒ°êÇÛ,4,7,4,7,Pternopetalum,Apiaceae,CB
Pternopetalum longicaule,³¤¾¥ÄÒ°êÇÛ,4,6,7,9,NA,Apiaceae,CB
Pternopetalum longicaule var. humile,¶Ì¾¥ÄÒ°êÇÛ,NA,NA,NA,NA,NA,Apiaceae,CB
Pternopetalum molle,¶ıÔ´ÄÒ°êÇÛ,4,8,4,8,Pternopetalum,Apiaceae,CB
Pternopetalum molle var. dissectum,ÁÑÒ¶ÄÒ°êÇÛ,NA,NA,NA,NA,NA,Apiaceae,CB
Pternopetalum nudicaule,Âã¾¥ÄÒ°êÇÛ,4,8,4,8,NA,Apiaceae,CB
Pternopetalum rosthornii,´¨¶õÄÒ°êÇÛ,4,8,4,8,Pternopetalum,Apiaceae,CB
Pternopetalum subalpinum,¸ßÉ½ÄÒ°êÇÛ,6,8,6,8,Pternopetalum,Apiaceae,CB
Pternopetalum tanakae,¶«ÑÇÄÒ°êÇÛ,4,8,4,8,Pternopetalum,Apiaceae,CB
Pternopetalum trichomanifolium,Ä¤Ş§ÄÒ°êÇÛ,3,5,3,5,Pternopetalum,Apiaceae,CB
Pternopetalum trifoliatum,ğÑğ³É½ÄÒ°êÇÛ,6,7,8,9,NA,Apiaceae,CB
Pternopetalum vulgare,ÎåÆ¥Çà,4,7,4,7,Pternopetalum,Apiaceae,CB
Pternopetalum vulgare var. acuminatum,¼âÒ¶ÎåÆ¥Çà,NA,NA,NA,NA,NA,Apiaceae,CB
Pternopetalum vulgare var. strigosum,Ã«Ò¶ÎåÆ¥Çà,NA,NA,NA,NA,NA,Apiaceae,CB
Pternopetalum wolffianum,µáÎ÷ÄÒ°êÇÛ,4,6,7,8,NA,Apiaceae,CB
Pterocarya hupehensis,ºş±±·ãÑî,4,5,8,8,NA,Juglandaceae,WD
Pterocarya macroptera,¸ÊËà·ãÑî,4,6,7,9,Pterocarya,Juglandaceae,WD
Pterocarya macroptera var. delavayi,ÔÆÄÏ·ãÑî,4,6,7,8,NA,Juglandaceae,WD
Pterocarya macroptera var. insignis,»ªÎ÷·ãÑî,5,6,8,9,NA,Juglandaceae,WD
Pterocarya tonkinensis,Ô½ÄÏ·ãÑî,3,3,5,6,Pterocarya,Juglandaceae,WD
Pteroceltis tatarinowii,ÇàÌ´,3,5,8,10,Pteroceltis,Ulmaceae,WD
Pterocephalus bretschneideri,ÁÑÒ¶ÒíÊ×»¨,7,8,9,10,Pterocephalus,Dipsacaceae,CB
Pterocephalus hookeri,³×Ò¶ÒíÊ×»¨,7,10,7,10,Pterocephalus,Dipsacaceae,CB
Pterocypsela elata,¸ß´ó³á¹û¾Õ,6,10,6,10,NA,Asteraceae,CB
Pterocypsela formosana,Ì¨Íå³á¹û¾Õ,4,11,4,11,Pterocypsela,Asteraceae,CB
Pterocypsela indica,³á¹û¾Õ,4,11,4,11,Pterocypsela,Asteraceae,CB
Pterocypsela raddeana,Ã«Âö³á¹û¾Õ,5,9,5,9,Pterocypsela,Asteraceae,CB
Pterolobium punctatum,ÀÏ»¢´Ì,6,8,9,1,Pterolobium,Fabaceae,WD
Pterostyrax corymbosus,Ğ¡Ò¶°×ĞÁÊ÷,3,4,5,9,NA,Styracaceae,WD
Pterostyrax psilophyllus,°×ĞÁÊ÷,4,5,8,10,Pterostyrax,Styracaceae,WD
Pteroxygonum giraldii,ÒíŞ¤,6,8,7,9,Pteroxygonum,Polygonaceae,CB
Pterygiella cylindrica,Ô²¾¥³á¾¥²İ,9,11,10,11,Pterygiella,Scrophulariaceae,CB
Pterygiella duclouxii,¶ÅÊÏ³á¾¥²İ,7,9,9,10,Pterygiella,Scrophulariaceae,CB
Pterygiella nigrescens,³á¾¥²İ,7,10,9,10,Pterygiella,Scrophulariaceae,CB
Pterygiella suffruticosa,´¨µá³á¾¥²İ,NA,NA,NA,NA,NA,Scrophulariaceae,WD
Pterygocalyx volubilis,ÒíİàÂû,8,9,8,9,Pterygocalyx,Gentianaceae,CB
Pterygopleurum neurophyllum,ÂöÒ¶³áÀâÇÛ,9,11,NA,NA,Pterygopleurum,Apiaceae,CB
Ptilagrostis concinna,Ì«°×Ï¸±úÃ©,7,9,7,9,NA,Poaceae,CB
Ptilagrostis dichotoma,Ë«²æÏ¸±úÃ©,7,8,7,8,Ptilagrostis,Poaceae,CB
Ptilagrostis junatovii,Õ­ËëÏ¸¹£Ã©,7,9,7,9,Ptilagrostis,Poaceae,CB
Ptilagrostis luquensis,¶Ì»¨Ï¸±úÃ©,7,9,7,9,NA,Poaceae,CB
Ptilagrostis mongholica,Ï¸±úÃ©,7,8,7,8,NA,Poaceae,CB
Puccinellia degeensis,µÂ¸ñ¼îÃ©,6,8,6,8,Puccinellia,Poaceae,CB
Pueraria montana,ÈıÒ°¸ğ,7,10,10,12,Pueraria,Fabaceae,CB
Pueraria montana var. lobata,¸ğ,7,9,10,12,NA,Fabaceae,CB
Pueraria montana var. thomsonii,·Û¸ğ,9,9,11,11,NA,Fabaceae,CB
Pueraria peduncularis,¿à¸ğ,8,8,10,10,Pueraria,Fabaceae,CB
Pueraria stricta,Ğ¡»¨Ò°¸ğ,5,6,9,10,Pueraria,Fabaceae,WD
Pueraria wallichii,Ï²ÂíÀ­ÑÅ¸ğÌÙ,9,10,NA,NA,Pueraria,Fabaceae,WD
Pulicaria chrysantha,½ğÏÉ²İ,7,8,8,9,Pulicaria,Asteraceae,WD
Pulicaria insignis,³ôÔé²İ,7,9,NA,NA,Pulicaria,Asteraceae,CB
Pulsatilla chinensis,°×Í·ÎÌ,3,5,6,7,NA,Ranunculaceae,CB
Pulsatilla millefolium,Î÷ÄÏ°×Í·ÎÌ,5,7,NA,NA,NA,Ranunculaceae,CB
Pycnospora lutescens,ÃÜ×Ó¶¹,8,9,8,9,Pycnospora,Fabaceae,CB
Pycreus chekiangensis,Õã½­±âÉ¯,9,9,NA,NA,Pycreus,Cyperaceae,CB
Pycreus flavidus,ÇòËë±âÉ¯,6,11,6,11,Pycreus,Cyperaceae,CB
Pycreus flavidus var. strictus,Ö±ÇòËë±âÉ¯,6,8,6,8,NA,Cyperaceae,CB
Pycreus lijiangensis,Àö½­±âÉ¯,6,6,6,6,Pycreus,Cyperaceae,CB
Pycreus sanguinolentus f. humilis,°«ºìÁÛ±âÉ¯,8,10,8,10,NA,Cyperaceae,CB
Pygeum wilsonii,Î÷ÄÏÍÎ¹ûÄ¾,8,9,11,12,Pygeum,Rosaceae,WD
Pyracantha angustifolia,Õ­Ò¶»ğ¼¬,5,6,10,12,NA,Rosaceae,WD
Pyracantha atalantioides,È«Ôµ»ğ¼¬,4,5,9,11,Pyracantha,Rosaceae,WD
Pyracantha crenulata,Ï¸Ô²³İ»ğ¼¬,3,5,9,12,NA,Rosaceae,WD
Pyracantha crenulata var. kansuensis,Ï¸Ò¶Ï¸Ô²³İ»ğ¼¬,NA,NA,NA,NA,NA,Rosaceae,WD
Pyracantha fortuneana,»ğ¼¬,3,5,8,11,NA,Rosaceae,WD
Pyrethrum tatsienense,´¨Î÷Ğ¡»Æ¾Õ,7,9,7,9,Pyrethrum,Asteraceae,CB
Pyrethrum tatsienense var. tanacetopsis,´¨Î÷Ğ¡»Æ¾ÕÎŞÉà±äÖÖ,7,10,7,10,NA,Asteraceae,CB
Pyrgophyllum yunnanense,´ó°ú½ª,9,10,NA,NA,NA,Zingiberaceae,CB
Pyrola asarifolia subsp. incarnata,ºì»¨Â¹Ìã²İ,6,7,8,9,NA,Ericaceae,WD
Pyrola atropurpurea,×Ï±³Â¹Ìã²İ,6,7,8,9,Pyrola,Ericaceae,WD
Pyrola calliantha,Â¹Ìã²İ,6,8,8,9,Pyrola,Ericaceae,WD
Pyrola decorata,ÆÕÍ¨Â¹Ìã²İ,6,7,7,8,Pyrola,Ericaceae,WD
Pyrola forrestiana,´óÀíÂ¹Ìã²İ,7,8,8,9,Pyrola,Ericaceae,WD
Pyrola markonica,Âí¶û¿µÂ¹Ìã²İ,7,8,8,9,Pyrola,Ericaceae,WD
Pyrola rotundifolia,Ô²Ò¶Â¹Ìã²İ,6,7,8,9,Pyrola,Ericaceae,WD
Pyrola rugosa,ÖåÒ¶Â¹Ìã²İ,6,7,8,9,Pyrola,Ericaceae,WD
Pyrola sororia,ÕäÖéÂ¹Ìã²İ,7,8,8,9,Pyrola,Ericaceae,WD
Pyrola szechuanica,ËÄ´¨Â¹Ìã²İ,6,7,8,9,Pyrola,Ericaceae,WD
Pyrularia edulis,Ì´Àæ,8,10,8,10,Pyrularia,Santalaceae,WD
Pyrus armeniacifolia,ĞÓÒ¶Àæ,4,5,8,9,NA,Rosaceae,WD
Pyrus bretschneideri,°×Àæ,4,4,8,9,NA,Rosaceae,WD
Pyrus calleryana,¶¹Àæ,4,4,8,9,NA,Rosaceae,WD
Pyrus pashia,´¨Àæ,3,4,8,9,Pyrus,Rosaceae,WD
Pyrus pashia var. obtusata,¶ÛÒ¶´¨Àæ,NA,NA,NA,NA,NA,Rosaceae,WD
Pyrus pseudopashia,µáÀæ,4,4,8,9,Pyrus,Rosaceae,WD
Pyrus pyrifolia,É³Àæ,4,4,8,8,NA,Rosaceae,WD
Pyrus serrulata,ÂéÀæ,4,4,6,8,NA,Rosaceae,WD
Pyrus xerophila,Ä¾Àæ,4,4,8,9,NA,Rosaceae,WD
Quercus acrodonta,ÑÒèİ,3,4,9,10,NA,Fagaceae,WD
Quercus aliena,éÎèİ,4,5,9,10,NA,Fagaceae,WD
Quercus aliena var. acutiserrata,Èñ³İéÎèİ,3,4,10,11,NA,Fagaceae,WD
Quercus aquifolioides,´¨µá¸ßÉ½èİ,5,6,9,10,Quercus,Fagaceae,WD
Quercus baronii,™^×Óèİ,4,4,²Å9,9,Quercus,Fagaceae,WD
Quercus cocciferoides,ÌúÏğèİ,4,6,9,11,Quercus,Fagaceae,WD
Quercus dentata,éÎÊ÷,4,5,9,10,Quercus,Fagaceae,WD
Quercus dolicholepis,³×Ò¶èİ,3,5,10,10,Quercus,Fagaceae,WD
Quercus engleriana,°Í¶«èİ,4,5,11,11,Quercus,Fagaceae,WD
Quercus fabri,°×èİ,4,4,10,10,NA,Fagaceae,WD
Quercus franchetii,×¶Á¬èİ,2,3,9,9,Quercus,Fagaceae,WD
Quercus griffithii,´óÒ¶èİ,NA,NA,9,10,NA,Fagaceae,WD
Quercus guyavifolia,Ã±¶·èİ,5,6,9,10,NA,Fagaceae,WD
Quercus longispica,³¤Ëë¸ßÉ½èİ,5,6,10,11,Quercus,Fagaceae,WD
Quercus mongolica,ÃÉ¹Åèİ,4,5,9,9,Quercus,Fagaceae,WD
Quercus monimotricha,°«¸ßÉ½èİ,5,6,9,9,Quercus,Fagaceae,WD
Quercus monnula,³¤Ò¶–¢èİ,4,4,10,10,Quercus,Fagaceae,WD
Quercus oxyphylla,¼âÒ¶èİ,5,6,9,10,Quercus,Fagaceae,WD
Quercus pannosa,»Æ±³èİ,5,6,9,10,NA,Fagaceae,WD
Quercus rehderiana,Ã«Âö¸ßÉ½èİ,5,6,10,11,Quercus,Fagaceae,WD
Quercus semecarpifolia,¸ßÉ½èİ,5,6,8,10,NA,Fagaceae,WD
Quercus senescens,»Ò±³èİ,3,5,9,10,Quercus,Fagaceae,WD
Quercus senescens var. muliensis,Ä¾Àïèİ,NA,NA,NA,NA,NA,Fagaceae,WD
Quercus serrata,–¢èİ,3,4,9,10,NA,Fagaceae,WD
Quercus spinosa,´ÌÒ¶¸ßÉ½èİ,5,6,9,10,Quercus,Fagaceae,WD
Quercus variabilis,Ë¨Æ¤èİ,3,4,9,10,Quercus,Fagaceae,WD
Quercus wutaishanica,ÁÉ¶«èİ,4,5,9,9,Quercus,Fagaceae,WD
Quercus yunnanensis,ÔÆÄÏ²¨ÂŞèİ,3,4,9,10,NA,Fagaceae,WD
Quisqualis indica,Ê¹¾ı×Ó,3,11,6,11,NA,Combretaceae,WD
Ranunculus balangshanicus,°ÍÀÉÉ½Ã«İ¢,7,7,NA,NA,NA,Ranunculaceae,CB
Ranunculus brotherusii,Äñ×ãÃ«İ¢,6,8,6,8,Ranunculus,Ranunculaceae,CB
Ranunculus cantoniensis,ÓíÃ«İ¢,4,7,4,7,Ranunculus,Ranunculaceae,CB
Ranunculus chinensis,ÜîÜîËâ,5,9,5,9,Ranunculus,Ranunculaceae,CB
Ranunculus chuanchingensis,´¨ÇàÃ«İ¢,6,7,NA,NA,Ranunculus,Ranunculaceae,CB
Ranunculus dielsianus,¿µ¶¨Ã«İ¢,7,8,7,8,Ranunculus,Ranunculaceae,CB
Ranunculus dielsianus var. suprasericeus,Àö½­Ã«İ¢,6,7,6,7,NA,Ranunculaceae,CB
Ranunculus dongrergensis,Ô²ÁÑÃ«İ¢,6,8,6,8,Ranunculus,Ranunculaceae,CB
Ranunculus felixii,ÉÈÒ¶Ã«İ¢,6,8,6,8,Ranunculus,Ranunculaceae,CB
Ranunculus ficariifolius,Î÷ÄÏÃ«İ¢,4,9,4,9,Ranunculus,Ranunculaceae,CB
Ranunculus furcatifidus,²æÁÑÃ«İ¢,6,8,NA,NA,NA,Ranunculaceae,CB
Ranunculus glacialiformis,ËŞİàÃ«İ¢,7,8,7,8,Ranunculus,Ranunculaceae,CB
Ranunculus glareosus,ÀùµØÃ«İ¢,7,8,7,8,Ranunculus,Ranunculaceae,CB
Ranunculus grandifolius,´óÒ¶Ã«İ¢,4,7,4,7,Ranunculus,Ranunculaceae,CB
Ranunculus hirtellus,»ùÂ¡Ã«İ¢,6,8,6,8,Ranunculus,Ranunculaceae,CB
Ranunculus hirtellus var. humilis,Ğ¡»ùÂ¡Ã«İ¢,7,9,NA,NA,NA,Ranunculaceae,CB
Ranunculus hirtellus var. orientalis,ÈıÁÑÃ«İ¢,6,8,NA,NA,NA,Ranunculaceae,CB
Ranunculus indivisus,Ô²Ò¶Ã«İ¢,7,8,7,8,Ranunculus,Ranunculaceae,CB
Ranunculus indivisus var. abaensis,°¢°ÓÃ«İ¢,6,7,6,8,NA,Ranunculaceae,CB
Ranunculus japonicus var. propinquus,·üÃ«Ã«İ¢,5,9,NA,NA,NA,Ranunculaceae,CB
Ranunculus kunmingensis,À¥Ã÷Ã«İ¢,NA,NA,NA,NA,NA,Ranunculaceae,CB
Ranunculus limprichtii,·Ä´¸Ã«İ¢,6,8,6,8,Ranunculus,Ranunculaceae,CB
Ranunculus limprichtii var. flavus,ÏÁ°ê·Ä´¸Ã«İ¢,NA,NA,NA,NA,NA,Ranunculaceae,CB
Ranunculus luoergaiensis,Èô¶û¸ÇÃ«İ¢,7,8,NA,NA,NA,Ranunculaceae,CB
Ranunculus membranaceus,ÃŞÃ«İ¢,6,9,6,9,NA,Ranunculaceae,CB
Ranunculus membranaceus var. pubescens,ÈáÃ«İ¢,6,8,7,8,NA,Ranunculaceae,CB
Ranunculus micronivalis,Õ­°êÃ«İ¢,7,8,7,9,Ranunculus,Ranunculaceae,CB
Ranunculus nematolobus,Ë¿Ò¶Ã«İ¢,6,9,NA,NA,NA,Ranunculaceae,CB
Ranunculus nephelogenes,ÔÆÉúÃ«İ¢,6,8,6,8,NA,Ranunculaceae,CB
Ranunculus nephelogenes var. geniculatus,Çú³¤Ã«İ¢,4,8,6,8,NA,Ranunculaceae,CB
Ranunculus pedicellatus,³¤¹£Ã«İ¢,8,8,NA,NA,NA,Ranunculaceae,CB
Ranunculus pegaeus,ÅÀµØÃ«İ¢,6,8,6,8,Ranunculus,Ranunculaceae,CB
Ranunculus platypetalus,´ó°êÃ«İ¢,7,8,7,8,Ranunculus,Ranunculaceae,CB
Ranunculus popovii var. stracheyanus,Éî³İÃ«İ¢,5,8,7,10,NA,Ranunculaceae,CB
Ranunculus potaninii,´¨µáÃ«İ¢,5,7,NA,NA,NA,Ranunculaceae,CB
Ranunculus pseudolobatus,´ó½ğÃ«İ¢,6,6,NA,NA,Ranunculus,Ranunculaceae,CB
Ranunculus pulchellus,ÃÀÀöÃ«İ¢,6,8,6,8,Ranunculus,Ranunculaceae,CB
Ranunculus sieboldii,Ñî×ÓÃ«İ¢,5,10,5,10,Ranunculus,Ranunculaceae,CB
Ranunculus silerifolius,¹³ÖùÃ«İ¢,4,10,4,11,NA,Ranunculaceae,CB
Ranunculus sinovaginatus,ºÖÇÊÃ«İ¢,4,9,4,9,Ranunculus,Ranunculaceae,CB
Ranunculus tanguticus,¸ßÔ­Ã«İ¢,6,8,6,8,Ranunculus,Ranunculaceae,CB
Ranunculus tanguticus var. dasycarpus,Ã«¹û¸ßÔ­Ã«İ¢,NA,NA,NA,NA,NA,Ranunculaceae,CB
Ranunculus ternatus,Ã¨×¦²İ,3,3,4,7,Ranunculus,Ranunculaceae,CB
Ranunculus triangularis,Èı½ÇÒ¶Ã«İ¢,4,5,5,5,NA,Ranunculaceae,CB
Ranunculus trigonus,Àâà¹Ã«İ¢,5,8,5,8,Ranunculus,Ranunculaceae,CB
Ranunculus yunnanensis,ÔÆÄÏÃ«İ¢,6,9,6,9,Ranunculus,Ranunculaceae,CB
Raphanus sativus,ÂÜ²·,4,5,5,6,NA,Brassicaceae,CB
Raphiocarpus sesquifolius,´óÒ¶Âà,8,8,NA,NA,Raphiocarpus,Gesneriaceae,
Rauvolfia verticillata,ÂÜÜ½Ä¾,2,10,4,12,Rauvolfia,Apocynaceae,WD
Reevesia pubescens,ËóÂŞÊ÷,5,6,NA,NA,Reevesia,Sterculiaceae,WD
Reevesia pubescens var. siamensis,Ì©ËóÂŞ,NA,NA,NA,NA,NA,Sterculiaceae,WD
Rehderodendron kweichowense,¹óÖİÄ¾¹Ïºì,3,5,8,9,Rehderodendron,Styracaceae,WD
Rehderodendron macrocarpum,Ä¾¹Ïºì,3,4,7,9,Rehderodendron,Styracaceae,WD
Rehmannia glutinosa,µØ»Æ,4,7,4,7,NA,Scrophulariaceae,CB
Reineckea carnea,¼ªÏé²İ,7,11,7,11,NA,Liliaceae,CB
Reinwardtia indica,Ê¯º£½·,4,1,4,1,NA,Linaceae,WD
Remusatia vivipara,ÑÒÓó,4,9,NA,NA,Remusatia,Araceae,CB
Rhabdothamnopsis chinensis,³¤¹ÚÜÄÌ¦,6,7,8,8,NA,Gesneriaceae,WD
Rhabdothamnopsis chinensis var. ochroleuca,»Æ°×³¤ÖùÜÄÌ¦,6,7,8,8,NA,Gesneriaceae,WD
Rhamnella forrestii,´¨µáÃ¨Èé,5,7,7,9,Rhamnella,Rhamnaceae,WD
Rhamnella gilgitica,Î÷²ØÃ¨Èé,5,7,9,9,Rhamnella,Rhamnaceae,WD
Rhamnella julianae,Ã«±³Ã¨Èé,5,5,6,8,Rhamnella,Rhamnaceae,WD
Rhamnella martinii,¶àÂöÃ¨Èé,4,6,7,9,Rhamnella,Rhamnaceae,WD
Rhamnella wilsonii,ÂÑÒ¶Ã¨Èé,5,7,7,10,Rhamnella,Rhamnaceae,WD
Rhamnus coriophylla,¸ïÒ¶ÊóÀî,6,8,8,12,Rhamnus,Rhamnaceae,WD
Rhamnus crenata,³¤Ò¶¶³ÂÌ,5,8,8,10,NA,Rhamnaceae,WD
Rhamnus dumetorum,´ÌÊóÀî,4,5,6,10,Rhamnus,Rhamnaceae,WD
Rhamnus dumetorum var. crenoserrata,Ô²³İ´ÌÊóÀî,NA,NA,NA,NA,NA,Rhamnaceae,WD
Rhamnus esquirolii,¹óÖİÊóÀî,5,7,8,11,Rhamnus,Rhamnaceae,WD
Rhamnus esquirolii var. glabrata,Ä¾×Ó»¨,NA,NA,NA,NA,NA,Rhamnaceae,WD
Rhamnus flavescens,µ­»ÆÊóÀî,6,7,7,9,Rhamnus,Rhamnaceae,WD
Rhamnus gilgiana,´¨µáÊóÀî,4,5,6,8,Rhamnus,Rhamnaceae,WD
Rhamnus grandiflora,´ó»¨ÊóÀî,5,6,7,10,Rhamnus,Rhamnaceae,WD
Rhamnus hemsleyana,ÁÁÒ¶ÊóÀî,4,5,6,10,Rhamnus,Rhamnaceae,WD
Rhamnus hemsleyana var. yunnanensis,¸ßÉ½ÁÁÒ¶ÊóÀî,4,5,9,11,NA,Rhamnaceae,WD
Rhamnus henryi,Ã«Ò¶ÊóÀî,5,8,7,10,NA,Rhamnaceae,WD
